,Localização,Número Banheiros,Número Camas,Número Comentários,Número Hóspedes,Taxa,Jacuzzi,Piscina,Semana_do_ano,Academia,Permitido animais,Preço/Noite
2079,0.006177239249227845,1,3,35,6,44.5,0,0,11,0,0,161.0
2080,0.08885721073889286,1,2,50,4,44.5,0,0,9,1,0,300.0
2081,0.05203136136849608,1,2,71,6,30.0,0,1,11,0,0,187.0
2082,0.026847232121644096,1,6,6,6,49.5,0,1,12,0,0,136.0
2083,0.02066999287241625,1,2,14,4,49.5,0,0,11,0,0,127.0
2084,0.0035637918745545258,1,3,8,6,39.5,0,0,10,0,0,149.0
2085,0.08885721073889286,1,3,32,4,0.0,0,0,8,0,0,171.0
2086,0.029698265621287717,1,3,5,2,12.0,0,0,14,0,0,128.0
2087,0.03183654074602043,1,2,38,4,42.5,0,0,7,0,0,223.0
2088,0.015443098123069612,1,2,63,6,75.0,0,0,11,0,1,136.0
2089,0.0030886196246139226,1,4,3,15,74.0,0,1,7,0,0,1022.0
2090,0.01876930387265384,1,2,42,4,74.0,0,0,8,0,0,149.0
2091,0.00047517224994060353,2,8,7,8,40.0,0,0,6,0,1,291.0
2092,0.02946067949631741,1,6,128,4,46.0,0,0,9,0,1,187.0
2093,0.04276550249465432,2,4,8,6,46.0,0,0,6,0,0,514.0
2094,0.06319790924210028,2,4,13,5,75.0,1,0,4,0,0,559.0
2095,0.014492753623188406,2,4,7,6,39.5,0,0,11,0,1,223.0
2096,0.06319790924210028,1,1,24,4,39.5,0,0,16,0,0,286.0
2097,0.03183654074602043,1,2,38,4,42.5,0,0,8,0,0,223.0
2098,0.02066999287241625,1,1,12,2,49.5,0,0,9,0,0,293.0
2099,0.015443098123069612,1,2,45,3,49.5,0,0,13,0,0,149.0
2100,0.01876930387265384,1,3,30,6,14.5,0,0,12,0,0,151.0
2101,0.0066524114991684475,1,2,67,4,14.5,0,1,11,0,0,377.0
2102,0.057020669992872426,1,2,23,4,75.0,0,0,16,0,0,216.0
2103,0.02257068187217866,1,4,34,4,75.0,0,1,7,0,0,184.0
2104,0.0076027559990496565,1,1,4,5,75.0,0,0,17,0,0,105.0
2105,0.08885721073889286,1,2,26,4,65.0,0,1,11,0,0,383.0
2106,0.0076027559990496565,1,1,4,5,65.0,0,0,17,0,0,105.0
2107,0.0047517224994060355,1,4,5,5,0.0,0,0,10,0,1,160.0
2108,0.0002375861249703017,1,6,16,5,38.5,0,0,6,0,0,200.0
2109,0.026847232121644096,2,6,58,8,74.5,0,0,6,0,0,382.0
2110,0.0040389641244951285,1,3,13,5,74.5,0,0,7,0,1,400.0
2111,0.057020669992872426,1,1,46,2,74.5,0,1,15,0,0,206.0
2112,0.007840342124019958,1,3,20,4,60.0,0,1,10,0,0,214.0
2113,0.06319790924210028,1,3,11,3,40.0,0,0,4,0,1,120.0
2114,0.0023758612497030173,3,6,24,10,45.0,0,0,8,0,0,326.0
2115,0.06319790924210028,1,2,8,4,67.0,0,0,10,0,0,187.0
2116,0.08885721073889286,1,1,109,3,40.0,0,0,6,0,0,177.0
2117,0.033499643620812536,1,2,41,4,90.0,0,0,12,0,0,259.0
2118,0.057020669992872426,1,2,7,4,75.0,0,0,13,0,1,147.0
2119,0.007840342124019958,2,3,46,5,0.0,0,1,7,0,0,365.0
2120,0.026847232121644096,2,4,40,6,40.0,0,0,14,0,1,210.0
2121,0.010453789498693276,1,1,72,3,74.5,0,1,7,0,0,171.0
2122,0.03183654074602043,2,7,6,8,74.5,0,0,6,0,0,319.0
2123,0.057020669992872426,2,2,13,4,74.5,0,0,16,0,0,256.0
2124,0.02066999287241625,1,1,104,4,24.5,0,0,12,0,0,164.0
2125,0.05203136136849608,2,3,27,5,24.5,0,1,12,0,0,434.0
2126,0.0066524114991684475,1,3,8,6,75.0,0,1,7,0,0,467.0
2127,0.08885721073889286,1,2,49,4,75.0,0,0,9,0,0,300.0
2128,0.0019006889997624141,3,12,3,15,74.0,0,0,8,0,1,295.0
2129,0.02946067949631741,2,5,179,8,59.5,0,0,10,0,0,237.0
2130,0.018294131622713237,1,4,40,2,49.5,0,0,11,0,0,116.0
2131,0.08885721073889286,1,4,10,5,45.0,0,0,6,0,1,171.0
2132,0.08885721073889286,2,3,58,4,74.5,0,1,4,0,0,553.0
2133,0.08885721073889286,1,2,18,4,64.5,0,0,12,0,0,356.0
2134,0.0071275837491090515,1,3,3,4,60.0,0,1,6,0,0,328.0
2135,0.04276550249465432,2,4,55,6,55.0,0,0,8,0,0,279.0
2136,0.0030886196246139226,5,6,6,8,135.0,0,1,8,0,0,989.0
2137,0.009978617248752672,1,6,39,6,135.0,0,0,11,0,0,103.0
2138,0.05203136136849608,2,2,54,6,69.0,0,0,10,0,0,226.0
2139,0.0047517224994060355,1,1,256,2,32.0,0,1,9,0,0,296.0
2140,0.01876930387265384,1,8,5,6,64.5,0,0,9,0,0,181.0
2141,0.002138275124732716,2,3,25,4,64.5,0,0,7,0,1,178.0
2142,0.033499643620812536,1,2,41,4,90.0,0,0,16,0,0,236.0
2143,0.03183654074602043,1,3,53,6,44.5,0,0,8,0,0,178.0
2144,0.026847232121644096,1,1,62,4,39.5,0,0,14,0,0,246.0
2145,0.01235447849845569,1,2,8,4,60.0,0,0,12,0,0,111.0
2146,0.06319790924210028,1,2,21,4,65.0,1,0,8,0,0,344.0
2147,0.010453789498693276,1,1,27,2,75.0,0,0,8,1,0,179.0
2148,0.005939653124257543,3,8,6,15,74.4999999999999,0,1,8,0,0,769.0
2149,0.029698265621287717,2,3,106,6,84.5,0,0,15,0,0,195.0
2150,0.0016631028747921119,3,4,3,8,25.0,0,1,12,0,0,289.0
2151,0.04276550249465432,1,4,41,4,30.0,0,1,12,0,0,187.0
2152,0.015443098123069612,2,2,20,6,30.0,0,1,8,0,0,275.0
2153,0.057020669992872426,1,2,23,4,74.5,0,0,13,0,0,228.0
2154,0.04276550249465432,1,3,7,4,0.0,0,1,14,0,0,226.0
2155,0.00546448087431694,1,1,45,2,24.5,0,1,11,0,0,134.0
2156,0.01805654549774293,1,1,7,2,29.5,0,1,12,0,0,135.0
2157,0.010453789498693276,1,2,39,2,75.0,0,1,8,0,0,158.0
2158,0.0030886196246139226,5,6,6,8,134.5,0,0,10,0,0,807.0
2159,0.03183654074602043,1,2,58,6,50.0,0,0,10,0,0,178.0
2160,0.01069137562366358,1,2,17,3,25.0,0,0,8,0,0,208.0
2161,0.06319790924210028,1,2,8,4,67.0,0,0,9,0,0,187.0
2162,0.08885721073889286,1,2,28,4,0.0,0,0,7,0,0,261.0
2163,0.015205511998099313,1,2,6,4,54.5,0,0,8,0,0,134.0
2164,0.0019006889997624141,2,10,32,12,49.5,0,1,11,0,1,578.0
2165,0.026847232121644096,1,2,5,4,75.0,0,0,10,0,1,184.0
2166,0.0016631028747921119,3,4,3,8,25.0,0,1,10,0,0,289.0
2167,0.01235447849845569,1,1,26,2,25.0,0,0,15,1,0,232.0
2168,0.0030886196246139226,1,4,3,15,74.5,0,1,10,0,0,767.0
2169,0.0030886196246139226,1,4,3,15,74.5,0,1,10,0,0,767.0
2170,0.057020669992872426,1,2,36,4,0.0,0,0,4,1,0,120.0
2171,0.0014255167498218105,3,6,49,8,119.5,0,1,11,0,0,952.0
2172,0.0002375861249703017,1,1,5,2,119.5,0,0,12,0,1,119.0
2173,0.004989308624376337,1,4,86,5,119.5,0,1,10,0,0,286.0
2174,0.01235447849845569,1,1,26,2,25.0,0,0,13,1,0,232.0
2175,0.0071275837491090515,1,3,3,4,60.0,0,0,6,1,0,328.0
2176,0.002613447374673319,1,2,31,3,0.0,0,0,12,0,1,194.0
2177,0.0137799952482775,2,4,58,5,64.5,0,0,7,0,0,329.0
2178,0.026847232121644096,1,6,4,5,64.5,0,0,11,0,0,181.0
2179,0.08885721073889286,1,2,17,4,65.0,0,0,4,0,0,291.0
2180,0.009028272748871463,1,2,14,6,74.5,0,1,10,0,0,285.0
2181,0.01876930387265384,1,4,3,4,58.0,0,0,8,0,1,124.0
2182,0.06319790924210028,1,1,25,4,0.0,0,0,10,0,0,171.0
2183,0.015443098123069612,2,7,108,8,0.0,0,0,9,0,0,287.0
2184,0.033499643620812536,2,5,54,5,59.5,0,0,7,0,1,237.0
2185,0.02946067949631741,1,3,78,6,55.0,0,0,8,0,0,213.0
2186,0.009978617248752672,1,4,37,5,0.0,0,0,10,0,1,171.0
2187,0.033499643620812536,1,1,42,2,54.5,0,0,9,0,0,145.0
2188,0.002613447374673319,2,4,121,9,64.5,0,0,8,0,0,271.0
2189,0.08885721073889286,1,2,50,4,0.0,0,0,10,0,0,294.0
2190,0.029698265621287717,2,5,4,6,75.0,0,0,4,0,1,136.0
2191,0.06319790924210028,1,2,13,4,29.5,0,0,14,0,0,176.0
2192,0.0033262057495842237,3,9,8,10,99.5,0,0,9,0,0,414.0
2193,0.0011879306248515089,2,5,3,7,49.5,0,0,10,0,1,201.0
2194,0.057020669992872426,1,1,5,4,49.5,0,1,17,0,0,347.0
2195,0.0033262057495842237,1,1,154,4,40.0,0,1,7,0,0,131.0
2196,0.08885721073889286,1,2,78,4,32.5,0,0,16,0,0,147.0
2197,0.01805654549774293,1,2,16,3,25.0,0,1,12,0,0,145.0
2198,0.0019006889997624141,2,6,5,8,45.0,0,1,7,0,1,269.0
2199,0.0035637918745545258,2,3,10,6,59.5,0,0,11,1,0,357.0
2200,0.05203136136849608,2,4,45,5,24.5,0,1,12,0,0,261.0
2201,0.002138275124732716,2,5,10,6,45.0,0,0,7,0,0,269.0
2202,0.004514136374435733,1,1,64,2,42.5,0,0,12,1,0,99.0
2203,0.004989308624376337,2,9,43,10,125.0,0,1,9,0,0,360.0
2204,0.0009503444998812071,1,1,3,2,59.5,0,0,7,0,0,180.0
2205,0.05203136136849608,2,4,53,6,75.0,0,0,12,0,0,239.0
2206,0.0047517224994060355,2,3,50,6,75.0,0,0,12,0,1,457.0
2207,0.08885721073889286,1,2,29,4,59.5,0,0,16,0,0,237.0
2208,0.02257068187217866,1,4,34,4,50.0,0,1,10,0,0,258.0
2209,0.03183654074602043,1,8,15,6,50.0,0,0,10,0,1,173.0
2210,0.02946067949631741,2,6,57,8,59.5,0,0,7,0,0,237.0
2211,0.05203136136849608,1,2,71,6,30.0,0,0,11,0,0,187.0
2212,0.04276550249465432,1,4,41,4,30.0,0,1,12,0,0,187.0
2213,0.02066999287241625,1,1,8,2,60.0,0,0,16,0,0,351.0
2214,0.08885721073889286,1,2,100,4,70.0,0,0,9,0,0,164.0
2215,0.05203136136849608,1,2,71,6,30.0,0,0,9,0,0,187.0
2216,0.012116892373485387,2,4,47,6,70.0,0,1,7,0,0,552.0
2217,0.002138275124732716,1,1,4,6,59.5,0,0,8,0,0,203.0
2218,0.08885721073889286,1,2,49,4,0.0,0,0,12,0,0,288.0
2219,0.04276550249465432,1,4,41,4,29.5,0,1,10,0,0,210.0
2220,0.026847232121644096,1,2,18,4,54.5,0,0,12,0,0,128.0
2221,0.02946067949631741,1,3,18,4,60.0,0,0,10,0,0,230.0
2222,0.02946067949631741,2,4,14,6,60.0,0,0,6,1,0,197.0
2223,0.08885721073889286,1,2,81,4,60.0,0,0,15,0,0,488.0
2224,0.05203136136849608,1,1,36,4,30.0,0,0,8,0,0,204.0
2225,0.08885721073889286,1,2,18,4,65.0,0,1,7,0,0,374.0
2226,0.0011879306248515089,1,1,3,2,50.0,0,0,12,0,0,167.0
2227,0.04276550249465432,1,4,41,4,29.5,0,1,10,0,0,210.0
2228,0.01235447849845569,1,1,26,2,25.0,0,0,10,1,0,232.0
2229,0.010453789498693276,1,1,33,4,64.5,0,0,9,0,0,215.0
2230,0.06319790924210028,1,3,92,3,40.0,0,0,7,0,0,154.0
2231,0.014492753623188406,1,4,8,8,40.0,0,0,8,0,0,227.0
2232,0.0030886196246139226,1,1,52,3,50.0,0,1,9,0,0,121.0
2233,0.04276550249465432,2,5,157,4,59.5,0,0,10,0,0,163.0
2234,0.004514136374435733,1,1,60,2,42.5,0,1,8,1,0,99.0
2235,0.04276550249465432,1,3,20,5,93.5,0,0,6,0,0,407.0
2236,0.04276550249465432,1,4,38,5,75.0,0,1,9,0,0,296.0
2237,0.03183654074602043,1,3,27,4,40.0,0,1,9,0,0,131.0
2238,0.05203136136849608,1,1,12,2,34.5,0,0,12,0,0,108.0
2239,0.02257068187217866,1,3,46,6,34.5,0,0,8,0,0,200.0
2240,0.00688999762413875,1,3,11,4,29.5,0,0,10,0,0,193.0
2241,0.00047517224994060353,2,3,26,6,75.0,0,1,6,0,0,638.0
2242,0.057020669992872426,1,2,8,4,39.5,0,0,16,0,0,263.0
2243,0.0011879306248515089,1,5,35,6,75.0,0,0,10,0,0,376.0
2244,0.0011879306248515089,2,4,14,5,105.0,0,0,11,0,0,209.0
2245,0.015443098123069612,1,2,62,6,75.0,0,0,9,0,1,136.0
2246,0.00974103112378237,1,1,68,4,59.5,0,1,11,0,0,237.0
2247,0.057020669992872426,1,2,17,2,59.5,0,1,14,0,0,206.0
2248,0.00974103112378237,3,11,32,12,99.99999999999987,0,1,11,0,0,676.0
2249,0.00688999762413875,1,1,46,5,0.0,0,0,10,1,1,171.0
2250,0.0023758612497030173,1,6,3,6,49.5,0,0,11,0,1,213.0
2251,0.0011879306248515089,1,5,85,6,59.5,0,0,10,0,0,203.0
2252,0.029698265621287717,1,3,128,4,20.0,0,0,11,0,0,140.0
2253,0.006177239249227845,1,3,35,6,44.5,0,0,11,0,1,161.0
2254,0.08885721073889286,1,2,81,4,60.0,0,0,9,0,0,545.0
2255,0.0066524114991684475,1,2,56,5,32.0,0,0,8,1,0,610.0
2256,0.01876930387265384,1,8,5,6,64.5,0,0,12,0,0,181.0
2257,0.057020669992872426,1,1,3,4,65.0,0,1,4,0,0,337.0
2258,0.011879306248515086,1,2,53,6,60.0,0,1,12,1,0,134.0
2259,0.00688999762413875,2,4,11,9,75.0,0,0,7,0,0,243.0
2260,0.010453789498693276,1,1,118,2,45.0,0,1,10,0,0,265.0
2261,0.0030886196246139226,1,1,51,3,50.0,0,0,13,0,0,144.0
2262,0.06319790924210028,1,2,8,4,67.0,0,0,9,0,0,187.0
2263,0.02946067949631741,2,3,10,6,75.0,0,0,8,0,1,239.0
2264,0.01876930387265384,1,4,3,4,58.5,0,0,10,0,1,134.0
2265,0.06319790924210028,1,2,21,4,65.0,0,1,9,0,0,344.0
2266,0.026847232121644096,1,3,3,4,89.5,0,0,7,0,0,230.0
2267,0.0030886196246139226,2,8,7,10,0.0,0,1,11,0,0,351.0
2268,0.029698265621287717,1,1,44,4,30.0,0,0,12,0,1,112.0
2269,0.01235447849845569,1,2,97,4,64.5,0,0,15,0,0,295.0
2270,0.0011879306248515089,1,1,3,2,50.0,0,0,11,0,0,167.0
2271,0.002138275124732716,1,1,97,2,34.5,0,0,10,0,0,165.0
2272,0.002613447374673319,2,7,25,6,75.0,0,0,10,0,0,296.0
2273,0.02946067949631741,1,3,18,4,60.0,0,0,8,0,0,184.0
2274,0.02946067949631741,1,3,79,6,55.0,0,0,7,0,0,213.0
2275,0.0009503444998812071,1,1,26,2,47.5,0,1,12,0,0,119.0
2276,0.08885721073889286,1,2,81,4,60.0,0,1,8,0,0,545.0
2277,0.0030886196246139226,5,6,6,8,134.5,0,1,9,0,0,807.0
2278,0.01805654549774293,1,2,35,3,25.0,0,1,7,0,0,162.0
2279,0.057020669992872426,1,2,23,4,75.0,0,0,10,0,0,216.0
2280,0.026847232121644096,1,1,64,4,39.5,0,0,9,0,0,263.0
2281,0.04276550249465432,1,3,32,4,0.0,0,1,12,0,0,226.0
2282,0.033499643620812536,1,2,41,4,90.0,0,0,12,0,0,259.0
2283,0.026847232121644096,1,6,4,5,64.5,0,0,12,0,0,181.0
2284,0.018294131622713237,1,2,3,4,0.0,0,0,8,0,1,228.0
2285,0.08885721073889286,1,5,71,8,55.0,0,0,11,0,0,173.0
2286,0.01876930387265384,1,4,3,4,57.5,0,0,11,0,1,137.0
2287,0.00688999762413875,2,5,12,7,90.0,0,0,6,0,0,411.0
2288,0.08885721073889286,1,2,87,4,29.5,0,0,10,0,0,176.0
2289,0.02066999287241625,1,1,104,4,24.5,0,0,10,0,0,164.0
2290,0.02946067949631741,2,6,57,8,59.5,0,0,7,0,0,237.0
2291,0.033499643620812536,1,2,11,2,35.0,0,0,14,0,0,119.0
2292,0.06319790924210028,1,2,4,3,69.5,0,0,10,0,0,144.0
2293,0.057020669992872426,1,2,23,4,74.5,0,0,13,0,0,228.0
2294,0.0011879306248515089,1,2,6,4,69.5,0,0,11,0,1,105.0
2295,0.009028272748871463,2,9,7,12,50.0,0,1,8,0,0,338.0
2296,0.015205511998099313,1,5,7,7,70.0,0,0,4,0,0,181.0
2297,0.05203136136849608,1,3,4,5,75.0,0,0,7,0,0,296.0
2298,0.015205511998099313,1,2,6,4,54.5,0,0,9,0,0,134.0
2299,0.01235447849845569,1,3,269,4,0.0,0,0,14,0,0,137.0
2300,0.0035637918745545258,1,2,5,5,25.0,0,0,11,0,1,129.0
2301,0.02946067949631741,1,4,84,5,44.5,0,0,10,0,0,235.0
2302,0.06319790924210028,1,1,84,4,59.5,0,0,4,0,0,171.0
2303,0.06319790924210028,1,1,25,4,0.0,0,0,11,0,0,171.0
2304,0.015205511998099313,1,3,29,4,20.0,0,0,7,0,0,248.0
2305,0.0009503444998812071,2,4,27,8,50.0,0,0,8,0,0,246.0
2306,0.05203136136849608,1,2,70,6,24.5,0,1,16,0,0,175.0
2307,0.01805654549774293,1,2,35,3,25.0,0,1,12,0,0,145.0
2308,0.06319790924210028,1,3,25,4,25.0,0,0,14,0,0,206.0
2309,0.002613447374673319,3,3,16,6,74.5,0,0,8,0,0,319.0
2310,0.04276550249465432,2,1,43,2,75.0,0,0,8,0,0,130.0
2311,0.05203136136849608,1,1,36,4,30.0,0,0,7,0,0,204.0
2312,0.00688999762413875,2,3,83,6,44.5,0,0,6,0,1,336.0
2313,0.057020669992872426,1,3,6,5,79.5,0,0,13,0,0,183.0
2314,0.057020669992872426,1,2,23,4,75.0,0,0,11,0,0,216.0
2315,0.06319790924210028,1,1,18,4,65.0,0,0,4,0,0,333.0
2316,0.009028272748871463,2,9,7,12,50.0,0,1,10,0,0,338.0
2317,0.04276550249465432,1,3,34,4,0.0,0,1,12,0,0,226.0
2318,0.0030886196246139226,1,1,52,3,49.5,0,0,8,0,0,116.0
2319,0.015443098123069612,2,2,55,6,75.0,0,0,9,0,0,239.0
2320,0.033499643620812536,1,1,41,2,54.5,0,0,10,0,0,145.0
2321,0.029698265621287717,2,3,106,6,85.0,0,0,13,0,0,206.0
2322,0.0071275837491090515,1,1,32,5,62.0,0,1,9,0,0,241.0
2323,0.0040389641244951285,2,4,34,6,64.5,0,0,8,0,1,251.0
2324,0.057020669992872426,1,2,23,4,75.0,0,0,16,0,0,216.0
2325,0.057020669992872426,1,2,17,2,0.0,0,0,12,0,0,185.0
2326,0.014492753623188406,1,2,6,3,42.0,0,0,7,0,0,151.0
2327,0.0076027559990496565,1,1,4,5,49.5,0,0,12,0,0,99.0
2328,0.00047517224994060353,2,6,43,6,54.5,0,0,7,0,0,379.0
2329,0.0002375861249703017,1,3,8,6,15.0,0,0,6,0,0,299.0
2330,0.057020669992872426,1,1,136,2,16.0,0,1,15,0,0,174.0
2331,0.0030886196246139226,1,3,60,6,47.5,0,0,11,0,1,178.0
2332,0.0030886196246139226,2,5,10,8,47.5,0,1,10,0,0,457.0
2333,0.05203136136849608,1,1,10,5,0.0,0,1,7,0,0,308.0
2334,0.005939653124257543,3,4,34,10,74.9999999999999,0,0,12,0,0,581.0
2335,0.005939653124257543,2,7,31,10,67.0,0,1,12,0,0,575.0
2336,0.05203136136849608,1,2,16,3,24.5,0,1,8,0,0,254.0
2337,0.015205511998099313,1,1,36,4,70.0,0,0,13,0,0,158.0
2338,0.00688999762413875,1,4,4,6,35.0,0,1,7,0,0,233.0
2339,0.0066524114991684475,1,4,6,5,35.0,0,1,10,0,0,410.0
2340,0.05203136136849608,1,3,28,2,39.5,0,0,13,0,0,86.0
2341,0.05203136136849608,1,3,11,5,64.5,0,0,7,0,0,232.0
2342,0.01805654549774293,1,1,3,2,29.5,0,1,12,0,0,158.0
2343,0.01876930387265384,1,4,79,6,29.5,0,0,12,1,0,149.0
2344,0.06319790924210028,1,2,25,5,45.0,0,0,14,0,0,132.0
2345,0.0009503444998812071,1,1,7,2,38.0,0,1,7,0,0,168.0
2346,0.0030886196246139226,1,1,52,3,49.5,0,0,10,0,0,136.0
2347,0.009028272748871463,1,6,30,8,74.5,0,1,10,0,0,242.0
2348,0.002613447374673319,1,2,59,3,49.5,0,1,8,0,0,156.0
2349,0.03183654074602043,3,7,26,6,59.5,0,0,9,0,0,237.0
2350,0.0023758612497030173,3,6,24,10,45.0,0,0,7,0,0,326.0
2351,0.02946067949631741,3,5,19,7,75.0,0,0,12,0,0,467.0
2352,0.002138275124732716,1,1,97,2,34.5,0,0,9,0,0,165.0
2353,0.00047517224994060353,1,4,65,5,34.5,0,1,11,0,0,400.0
2354,0.00546448087431694,1,4,15,5,49.5,0,1,12,0,0,350.0
2355,0.08885721073889286,1,1,52,4,59.5,0,0,12,0,1,153.0
2356,0.02066999287241625,1,1,12,2,49.5,0,0,14,0,0,293.0
2357,0.0016631028747921119,2,4,19,5,40.0,0,1,10,0,0,356.0
2358,0.06319790924210028,1,2,9,4,67.0,0,0,9,0,0,181.0
2359,0.057020669992872426,1,2,51,4,39.5,0,1,9,0,0,263.0
2360,0.0030886196246139226,1,1,3,2,39.5,0,0,9,0,0,166.0
2361,0.04276550249465432,2,1,41,2,75.0,0,0,8,0,1,130.0
2362,0.0035637918745545258,1,3,9,6,39.5,0,0,10,0,0,149.0
2363,0.03183654074602043,3,7,26,6,60.0,0,0,10,0,0,248.0
2364,0.057020669992872426,1,2,82,4,0.0,0,0,13,0,0,348.0
2365,0.08885721073889286,1,2,49,4,0.0,0,1,10,0,0,294.0
2366,0.010453789498693276,1,1,67,2,57.5,0,1,7,0,0,259.0
2367,0.009028272748871463,1,6,30,8,74.5,0,1,12,0,0,242.0
2368,0.029698265621287717,2,3,102,6,84.5,0,0,4,0,0,177.0
2369,0.018294131622713237,1,2,84,4,84.5,0,0,8,1,0,160.0
2370,0.00546448087431694,2,15,47,5,0.0,0,0,12,0,0,228.0
2371,0.08885721073889286,1,4,17,5,70.0,0,1,8,1,0,284.0
2372,0.009028272748871463,2,9,25,13,74.5,0,1,8,0,0,559.0
2373,0.004276550249465432,1,2,9,3,74.5,0,0,7,0,0,240.0
2374,0.0137799952482775,1,3,53,4,40.0,0,0,9,0,0,188.0
2375,0.0076027559990496565,2,6,4,6,37.5,0,0,4,0,0,302.0
2376,0.006177239249227845,1,3,35,6,44.5,0,0,10,0,0,178.0
2377,0.0035637918745545258,2,5,56,8,75.0,0,1,8,0,1,296.0
2378,0.026847232121644096,1,4,14,4,44.5,0,0,7,0,1,177.0
2379,0.0030886196246139226,1,1,3,2,44.5,0,0,7,0,0,165.0
2380,0.08885721073889286,2,3,7,6,85.0,0,0,6,0,0,279.0
2381,0.0033262057495842237,1,7,11,6,74.5,0,0,8,0,0,382.0
2382,0.00047517224994060353,1,3,3,6,75.0,0,1,6,0,0,159.0
2383,0.026847232121644096,1,1,18,6,45.0,0,1,13,0,0,263.0
2384,0.011879306248515086,1,2,6,6,10.0,0,0,11,0,1,150.0
2385,0.0016631028747921119,2,9,3,6,10.0,0,0,9,0,0,183.0
2386,0.033499643620812536,1,1,18,3,10.0,0,0,11,0,0,149.0
2387,0.012116892373485387,2,4,48,6,70.0,0,1,7,0,0,552.0
2388,0.00688999762413875,1,3,11,4,29.5,0,0,10,0,0,193.0
2389,0.026847232121644096,1,1,15,2,40.0,0,1,14,0,0,211.0
2390,0.029698265621287717,3,4,4,8,40.0,0,0,7,0,1,322.0
2391,0.0014255167498218105,1,3,5,5,40.0,0,0,6,0,0,307.0
2392,0.018294131622713237,1,4,39,2,50.0,0,0,15,0,0,144.0
2393,0.004989308624376337,1,2,6,4,24.5,0,0,11,0,0,118.0
2394,0.04276550249465432,2,2,16,4,99.5,0,0,7,0,0,243.0
2395,0.033499643620812536,1,1,41,2,54.5,0,0,11,0,0,145.0
2396,0.0014255167498218105,1,2,34,3,25.0,0,0,6,0,0,152.0
2397,0.04276550249465432,1,3,34,4,0.0,0,1,12,0,0,226.0
2398,0.033499643620812536,1,1,18,3,0.0,0,0,10,0,0,149.0
2399,0.033499643620812536,1,2,11,2,34.5,0,0,13,0,1,108.0
2400,0.06319790924210028,1,1,24,4,65.0,0,0,14,0,0,327.0
2401,0.0011879306248515089,3,7,8,10,49.5,0,1,8,0,0,400.0
2402,0.029698265621287717,1,1,44,4,30.0,0,0,9,0,1,112.0
2403,0.01805654549774293,1,2,35,3,25.0,0,1,11,0,0,145.0
2404,0.04276550249465432,1,1,24,6,0.0,0,0,12,0,0,228.0
2405,0.033499643620812536,1,1,41,2,54.5,0,0,9,0,0,145.0
2406,0.00047517224994060353,1,2,20,3,15.0,0,0,11,0,0,105.0
2407,0.00047517224994060353,1,3,3,6,75.0,0,1,6,0,0,159.0
2408,0.02257068187217866,1,5,22,6,54.5,0,0,9,0,0,145.0
2409,0.002138275124732716,1,1,97,2,34.5,0,0,12,0,0,165.0
2410,0.01876930387265384,1,2,42,4,0.0,0,0,13,0,0,161.0
2411,0.009028272748871463,1,6,30,8,74.5,0,1,12,0,0,242.0
2412,0.012116892373485387,1,1,46,2,74.5,0,1,7,0,0,206.0
2413,0.018294131622713237,1,3,135,4,0.0,0,0,10,0,0,123.0
2414,0.002851033499643621,1,2,20,4,24.5,0,0,8,0,1,118.0
2415,0.057020669992872426,1,2,9,4,39.5,0,1,10,0,0,263.0
2416,0.002138275124732716,2,4,14,6,0.0,0,0,6,0,0,284.0
2417,0.0076027559990496565,2,6,4,6,37.5,0,0,4,0,0,302.0
2418,0.057020669992872426,1,2,82,4,37.5,0,0,16,0,0,343.0
2419,0.057020669992872426,1,2,51,4,39.5,0,1,10,0,0,263.0
2420,0.0030886196246139226,1,3,3,3,39.5,0,0,8,0,0,159.0
2421,0.0014255167498218105,1,3,21,4,30.0,0,1,7,0,0,335.0
2422,0.006177239249227845,1,3,35,6,44.5,0,0,12,0,1,161.0
2423,0.05203136136849608,1,1,8,2,35.0,0,0,4,0,1,119.0
2424,0.004514136374435733,1,1,64,2,42.5,0,1,10,1,0,99.0
2425,0.0030886196246139226,5,6,6,8,134.5,0,1,11,0,0,807.0
2426,0.02066999287241625,1,2,23,4,55.0,0,0,10,0,0,236.0
2427,0.04276550249465432,2,5,21,6,0.0,0,1,12,0,0,323.0
2428,0.026847232121644096,1,1,15,2,40.0,0,1,16,0,0,211.0
2429,0.04276550249465432,1,5,133,6,40.0,0,0,4,0,0,286.0
2430,0.02946067949631741,1,3,18,4,60.0,0,0,9,0,0,184.0
2431,0.05203136136849608,1,2,16,3,25.0,0,0,15,0,0,232.0
2432,0.015205511998099313,1,2,6,4,54.5,0,0,6,0,0,225.0
2433,0.0030886196246139226,2,7,23,13,40.0,0,1,12,0,0,462.0
2434,0.03183654074602043,3,7,24,6,60.0,0,0,9,0,0,248.0
2435,0.015205511998099313,1,1,7,2,50.0,0,0,14,0,1,110.0
2436,0.04276550249465432,2,4,8,6,50.0,0,1,6,0,0,514.0
2437,0.002138275124732716,1,1,4,6,59.5,0,0,7,0,0,203.0
2438,0.026847232121644096,1,6,4,5,64.5,0,0,16,0,0,181.0
2439,0.02066999287241625,1,1,12,2,49.5,0,0,12,0,0,293.0
2440,0.0009503444998812071,4,7,30,12,70.0,0,0,11,0,1,350.0
2441,0.033499643620812536,1,2,16,4,0.0,0,0,4,0,0,209.0
