Unnamed: 0,ID,Check-In,Check-Out,Localização,titulo_2,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Plus 1,Plus 2,Plus 3,Plus 4,Avaliação,Número Comentários,Superhost,Preço/Noite,Preço com taxas
4587,25068887,2021-01-29,2021-01-31,Itararé,Apartamento  Macapa,4,2,3,1,Permitido animais,Estacionamento gratuito,Cozinha,Elevador,4.82,22,Novo preço mais baixo,246.0,571.0
4588,42805253,2021-01-29,2021-01-31,São Vicente,"APTO  LITORAL ACONCHEGO,AR,WIFI,PRAIA GONZA,GARAGE",4,1,2,1,Wi-Fi,Ar-condicionado,Estacionamento gratuito,Cozinha,4.81,16,Novo preço mais baixo,209.0,418.0
4589,20960671,2021-01-29,2021-01-31,Guarujá,Apto Frente Mar - Pitangueiras.,7,2,6,3,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.74,24,Novo preço mais baixo,975.0,2050.0
4590,41141112,2021-01-29,2021-01-31,Embaré,COBERTURA | 3 Quartos | Ar |  Wi-Fi 240MB,8,3,3,2,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,4,Raridade,266.0,656.0
4591,4866616,2021-01-29,2021-01-31,Santos,BookSantos - Endereço mais desejado da orla Santos,4,2,3,2 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.96,58,Raridade,553.0,1255.0
4592,13629222,2021-01-29,2021-01-31,Guarujá,Apto na Praia do Tombo - 300 m.,3,1,1,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.78,66,Novo preço mais baixo,196.0,582.0
4593,40547114,2021-01-29,2021-01-31,Ponta da Praia,Kitnet com localização excelente.,4,Estúdio,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.93,16,Novo preço mais baixo,206.0,411.0
4594,31436143,2021-01-29,2021-01-31,Santos,BOOK SANTOS - Unlimited 1710 - Beira Mar c/ vista,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.88,34,Raridade,383.0,896.0
4595,41886804,2021-01-29,2021-01-31,Jardim Tres Marias,AP 350 m da Praia Enseada-serviço de praia e Wi-Fi,7,3,5,2,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.88,26,Raridade,353.0,865.0
4596,42037869,2021-01-29,2021-01-31,Santos,Book Santos - Unlimited 1709 Apartamento Vista Mar,4,1,3,1,Wi-Fi,Self check-In,Vista para as águas,Jacuzzi,4.78,9,Novo preço mais baixo,303.0,734.0
4597,13629222,2021-01-29,2021-01-31,Guarujá,Apto na Praia do Tombo - 300 m.,3,1,1,1,Máquina de Lavar,Ar-condicionado,Estacionamento gratuito,Cozinha,4.78,66,Novo preço mais baixo,196.0,582.0
4598,44167993,2021-01-29,2021-01-31,Boa Vista,Aconchegante apartamento à beira mar!!,4,1,2,1,Máquina de Lavar,Permitido animais,Estacionamento gratuito,Cozinha,4.68,19,Novo preço mais baixo,175.0,399.0
4599,16068973,2021-01-29,2021-01-31,Guarujá,Enseada 5 pessoas (reformado/ar cond sala/quartos),6,2,6,2,Máquina de Lavar,Ar-condicionado,Estacionamento gratuito,Cozinha,4.66,90,Novo preço mais baixo,239.0,628.0
4600,20713038,2021-01-29,2021-01-31,Itararé,Total privacidade próximo da praia.,2,1,1,1,Cozinha,Estacionamento gratuito,Permitido animais,Elevador,4.27,63,Novo preço mais baixo,139.0,304.0
4601,31436143,2021-01-29,2021-01-31,Santos,BOOK SANTOS - Unlimited 1710 - Beira Mar c/ vista,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,34,Raridade,383.0,896.0
4602,44376685,2021-01-29,2021-01-31,José Menino,Book Santos – Unlimited 1808 c/ Sacada Panorâmica,5,2,4,2 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,13,Novo preço mais baixo,559.0,1268.0
4603,22896213,2021-01-29,2021-01-31,Vila Julia,Praia da Enseada - Suite 2,4,1,0,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.91,87,Novo preço mais baixo,331.0,662.0
4604,21124410,2021-01-29,2021-01-31,Jardim Centenario,AP a 50 metros da Praia - Enseada Guarujá,6,2,3,1 e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.77,39,Novo preço mais baixo,214.0,548.0
4605,46604376,2021-01-29,2021-01-31,Itararé,Lindo ap 1 dorm na quadra da praia em São Vicente,4,1,2,1,Wi-Fi,Máquina de Lavar,Vista para o mar,Cozinha,5.0,8,Raridade,187.0,434.0
4606,32747463,2021-01-29,2021-01-31,Jardim Las Palmas,Apto c/ vista para o mar na Praia do Tombo,6,2,3,2,Wi-Fi,Máquina de Lavar,Ar-condicionado,Piscina,4.78,27,Novo preço mais baixo,211.0,572.0
4607,30501188,2021-01-29,2021-01-31,Ponta da Praia,"Ap. em Santos, ótima localização.",4,1,3,1,Ar-condicionado,Estacionamento gratuito,Cozinha,Elevador,4.38,22,Novo preço mais baixo,185.0,370.0
4608,28382287,2021-01-29,2021-01-31,Guarujá,Apartamento em Guarujá,6,2,5,1,Wi-Fi,Self check-In,Máquina de Lavar,Estacionamento gratuito,4.88,133,Raridade,286.0,571.0
4609,15230258,2021-01-29,2021-01-31,Guarujá,Apartamento com vista maravilhosa para o mar,5,2,5,3,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.84,51,Novo preço mais baixo,847.0,1974.0
4610,32511427,2021-01-29,2021-01-31,Embaré,Apartamento 200 metros da Praia. excelente local,7,2,5,1,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,5.0,7,Raridade,181.0,502.0
4611,36033418,2021-01-29,2021-01-31,Santos,Flat Estanconfor Santos com Jacuzzi privativa !,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.83,47,Novo preço mais baixo,436.0,952.0
4612,40844259,2021-01-29,2021-01-31,Santos,Book Santos - Unlimited  1611  Vista Mar,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,17,Novo preço mais baixo,291.0,712.0
4613,46287455,2021-01-29,2021-01-31,José Menino,"Studio 207, Vista para o Mar com WI-FI",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.5,4,Novo preço mais baixo,237.0,608.0
4614,24115709,2021-01-29,2021-01-31,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.95,104,Novo preço mais baixo,154.0,403.0
4615,16548139,2021-01-29,2021-01-31,Santos,Apt de Luxo na Avenida da Praia com Garagem,4,2,4,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.61,198,Novo preço mais baixo,291.0,662.0
4616,44914895,2021-01-29,2021-01-31,Ilha Porchat,Estúdio Ilha Residence - Vista Espetacular do mar,4,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,15,Novo preço mais baixo,264.0,628.0
4617,46281553,2021-01-29,2021-01-31,Gonzaga,Apto Gonzaga Lado Shopping Miramar 45,4,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,9,Novo preço mais baixo,183.0,365.0
4618,36032633,2021-01-29,2021-01-31,Santos,"Apt. duplex Santos,piscina int.Predi frente ao mar",5,3,4,1 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.8,46,Novo preço mais baixo,343.0,685.0
4619,22135736,2021-01-29,2021-01-31,Itararé,Apto para momentos inesquecíveis em São Vicente,6,2,3,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,102,Novo preço mais baixo,177.0,523.0
4620,21160438,2021-01-29,2021-01-31,José Menino,"Arejado, iluminado e com LINDA VISTA AO MAR",4,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.91,65,Novo preço mais baixo,212.0,564.0
4621,45020057,2021-01-29,2021-01-31,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.94,18,Raridade,333.0,796.0
4622,41101296,2021-01-29,2021-01-31,São Vicente,Flat em Apart Service com Lazer e Serviços Diários,3,Estúdio,1,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.43,21,Novo preço mais baixo,166.0,332.0
4623,17164214,2021-01-29,2021-01-31,Santos,BOOK SANTOS - Estanconfor 605 - Apto. Executivo,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.76,33,Novo preço mais baixo,246.0,622.0
4624,22135736,2021-01-29,2021-01-31,Itararé,Apto para momentos inesquecíveis em São Vicente,6,2,3,2,Wi-Fi,Máquina de Lavar,Ar-condicionado,Permitido animais,4.89,102,Novo preço mais baixo,177.0,523.0
4625,36032633,2021-01-29,2021-01-31,Santos,"Apt. duplex Santos,piscina int.Predi frente ao mar",5,3,4,1 e meio,Wi-Fi,Secadora,Vista para as águas,Jacuzzi,4.8,46,Novo preço mais baixo,343.0,685.0
4626,45740885,2021-01-29,2021-01-31,Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2,1,1,1,Wi-Fi,Estacionamento gratuito,Vista para o mar,Cozinha,5.0,11,Novo preço mais baixo,293.0,685.0
4627,4866616,2021-01-29,2021-01-31,Santos,BookSantos - Endereço mais desejado da orla Santos,4,2,3,2 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.96,58,Novo preço mais baixo,553.0,1255.0
4628,22085765,2021-01-29,2021-01-31,Balneario Cidade Atlantica,Quarto conforto na Enseada - Room Three Dom Pedro,3,1,1,1 compartilhado,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.9,30,Novo preço mais baixo,117.0,303.0
4629,30692366,2021-01-29,2021-01-31,Vila Alzira,Férias com conforto e tranquilidade,8,3,6,2 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.71,17,Novo preço mais baixo,927.0,2054.0000000000005
4630,20283404,2021-01-29,2021-01-31,Santos,BOOK SANTOS - Unlimited 1111 - Um Resort em Santos,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.74,35,Raridade,374.0,878.0
4631,22895642,2021-01-29,2021-01-31,Guarujá,Praia da Enseada - Suite 3,2,1,0,1 compartilhado,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.91,66,Novo preço mais baixo,331.0,662.0
4632,46706270,2021-01-29,2021-01-31,Vila Julia,"APÊ GUARUJÁ, 2 VAGAS, WI-FI E AR CONDICIONADO.",6,1,6,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,4,Novo preço mais baixo,302.0,679.0
4633,41136046,2021-01-29,2021-01-31,Santos,"Aconchegante, calmo e pé na areia ;)",4,1,2,1,Wi-Fi,Self check-In,Secadora,Máquina de Lavar,4.96,23,Novo preço mais baixo,228.0,605.0
4634,20713038,2021-01-29,2021-01-31,Itararé,Total privacidade próximo da praia.,2,1,1,1,Self check-In,Permitido animais,Estacionamento gratuito,Cozinha,4.27,63,Novo preço mais baixo,139.0,304.0
4635,32747463,2021-01-29,2021-01-31,Jardim Las Palmas,Apto c/ vista para o mar na Praia do Tombo,6,2,3,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.78,27,Novo preço mais baixo,211.0,572.0
4636,36033418,2021-01-29,2021-01-31,Santos,Flat Estanconfor Santos com Jacuzzi privativa !,4,1,2,1,Wi-Fi,Self check-In,Secadora,Jacuzzi,4.83,47,Novo preço mais baixo,436.0,952.0
4637,40844259,2021-01-29,2021-01-31,Santos,Book Santos - Unlimited  1611  Vista Mar,4,1,2,1,Wi-Fi,Self check-In,Vista para as águas,Jacuzzi,4.88,17,Novo preço mais baixo,291.0,712.0
4638,24115709,2021-01-29,2021-01-31,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Wi-Fi,Self check-In,Máquina de Lavar,Ar-condicionado,4.95,104,Novo preço mais baixo,154.0,403.0
4639,22135736,2021-01-29,2021-01-31,Itararé,Apto para momentos inesquecíveis em São Vicente,6,2,3,2,Wi-Fi,Máquina de Lavar,Ar-condicionado,Permitido animais,4.89,102,Novo preço mais baixo,195.0,559.0
4640,40547114,2021-01-29,2021-01-31,Ponta da Praia,Kitnet com localização excelente.,4,Estúdio,1,1,Wi-Fi,Estacionamento gratuito,Cozinha,Elevador,4.93,16,Novo preço mais baixo,206.0,411.0
4641,35592746,2021-01-29,2021-01-31,Embaré,Conforto na rua da praia!,4,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,27,Novo preço mais baixo,214.0,468.0
4642,36268227,2021-01-29,2021-01-31,Guarujá,Loft super aconchegante,4,1,6,1,Wi-Fi,Cozinha,Máquina de Lavar,Vista para o mar,5.0,13,Novo preço mais baixo,181.0,491.0
4643,42805253,2021-01-29,2021-01-31,São Vicente,"APTO  LITORAL ACONCHEGO,AR,WIFI,PRAIA GONZA,GARAGE",4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.81,16,Novo preço mais baixo,209.0,418.0
4644,42238166,2021-01-29,2021-01-31,Guilhermina,"Apartamento Vila Guilhermina, Praia Grande",6,2,2,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,9,Novo preço mais baixo,295.0,719.0
4645,18055533,2021-01-29,2021-01-31,Santos,Apto. Frente para Praia c/ Ar Condicionado e Wi-Fi,5,2,2,1 e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.76,25,Novo preço mais baixo,296.0,742.0
4646,46070466,2021-01-29,2021-01-31,Boqueirão,Apartamento no Boqueirão (Santos)  próximo a praia,3,1,1,1 e meio,Ar-condicionado,Cozinha,Estacionamento gratuito,Vista para o mar,4.67,3,Novo preço mais baixo,183.0,525.0
4648,46918355,2021-02-26,2021-02-28,Itanhaém,"Quarto 11 - Pousada do Mar, próxima à praia!!",2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,5.0,3,Novo preço mais baixo,166.0,331.0
4649,22210241,2021-02-26,2021-02-28,Guilhermina,Apartamento TOP há uma quadra da praia.,4,1,2,1,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.94,118,Novo preço mais baixo,176.0,411.0
4653,24326401,2021-02-19,2021-02-21,Vila Ac,PÉ NA AREIA - CHURRASQUEIRA NA VARANDA - WIFI - 34,10,2,5,2,Wi-Fi,Cozinha,Estacionamento gratuito,Academia,4.87,15,Novo preço mais baixo,334.0,797.0
4654,30745596,2021-02-19,2021-02-21,Praia Grande,"Apartamento Kitnet-Balneário Florida, P. Grande-SP",5,Estúdio,3,1,Vista para o mar,Vista para as águas,Cozinha,Estacionamento gratuito,4.57,35,Novo preço mais baixo,157.0,434.0
4655,44315925,2021-02-19,2021-02-21,Vila Ac,PÉ NA AREIA - CHURRASQUEIRA NA VARANDA - WIFI - 31,10,2,6,2,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.86,7,Novo preço mais baixo,334.0,797.0
4656,44025658,2021-02-19,2021-02-21,José Menino,"Ap charmoso em Santos, com wifi,vaga pé na areia.",4,1,2,2,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,4.71,14,Novo preço mais baixo,198.0,515.0
4657,37858741,2021-02-26,2021-02-28,Guilhermina,Kit Praia Grande Vl Guilhermina de Frente Pro Mar,6,1,8,1,Vista para o mar,Elevador,Vista para as águas,Cozinha,4.5,16,Raridade,166.0,331.0
4658,22197735,2021-02-26,2021-02-28,Praia Grande,*** Apartamento em Praia Grande Frente ao Mar ***,6,1,3,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.9,78,Novo preço mais baixo,213.0,536.0
4659,46866361,2021-02-26,2021-02-28,Vila Tupi,#Kitnet63 | A felicidade está a 150 m da praia! ❤,4,1,4,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,3,Novo preço mais baixo,124.0,364.0
4660,46063952,2021-02-19,2021-02-21,Guilhermina,Apartamento de frente para praia,6,1,10,1,Wi-Fi,Cozinha,Permitido animais,Vista para o mar,5.0,9,Novo preço mais baixo,167.0,399.0
4663,46545728,2021-02-19,2021-02-21,Aparecida,"Pé na Areia, em frente a praia, no Embaré Santos",4,1,2,1,Wi-Fi,Vista para o mar,Elevador,Ar-condicionado,5.0,3,Novo preço mais baixo,228.0,456.0
4664,22249203,2021-02-19,2021-02-21,Praia Grande,Apto 2 dormitórios frente ao mar (Praia Grande),8,2,6,2,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.95,57,Novo preço mais baixo,237.0,593.0
4665,45807087,2021-02-19,2021-02-21,Vila Assuncao,Apartamento a 100 M da praia Ocian na Praia Grande,6,1,4,1,Wi-Fi,Vista para o mar,Vista para as águas,Piscina,5.0,4,Novo preço mais baixo,237.0,593.0
4668,31623775,2021-02-19,2021-02-21,Gonzaguinha,Green Garden,4,1,1,1,Wi-Fi,Vista para o mar,Elevador,Máquina de Lavar,5.0,6,Novo preço mais baixo,174.0,567.0
4669,36036446,2021-02-19,2021-02-21,Aviação,Apart.Vista para o Mar e Varanda Gourmet e Churras,6,1,2,1,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.61,85,Raridade,266.0,582.0
4670,45620462,2021-02-19,2021-02-21,Vila Balneária,Apartamento Praia Grande,4,2,3,2,Vista para o mar,Elevador,Vista para as águas,Cozinha,4.68,25,Novo preço mais baixo,175.0,399.0
4671,42040376,2021-02-19,2021-02-21,Itararé,Apartamento 1 quadra da praia divisa São Vicente,2,1,3,1,Wi-Fi,Elevador,Máquina de Lavar,Cozinha,4.8,5,Raridade,167.0,359.0
4672,22197735,2021-02-19,2021-02-21,Praia Grande,*** Apartamento em Praia Grande Frente ao Mar ***,6,1,3,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.9,78,Novo preço mais baixo,213.0,536.0
4673,22299956,2021-02-19,2021-02-21,José Menino,Frente e vista para o mar de Santos e São Vicente.,3,Estúdio,3,1,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.83,92,Novo preço mais baixo,154.0,388.0
4674,29763562,2021-02-19,2021-02-21,Guilhermina,Lindo apartamento em prédio de frente para o mar.,4,1,2,1,Vista para o mar,Elevador,Self check-In,Ar-condicionado,4.97,38,Novo preço mais baixo,223.0,531.0
4676,46033720,2021-02-19,2021-02-21,José Menino,"Studio 607, frente ao mar, completo  todo decorado",4,1,2,1,Wi-Fi,Vista para o mar,Self check-In,Ar-condicionado,5.0,10,Raridade,193.0,520.0
4679,46215348,2021-02-26,2021-02-28,Casa inteira em Jardim Luciana,"Casa em Mongaguá à 290 metros da praia, aproveitem",4,1,3,2,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,6,Novo preço mais baixo,166.0,431.0
4680,46690967,2021-02-26,2021-02-28,Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,5,Novo preço mais baixo,158.0,375.0
4682,47195130,2021-02-26,2021-02-28,Cidade Ocian,"Lindo apartamento c/ varanda gourmet, pé na Areia.",6,2,4,2,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,7,Novo preço mais baixo,223.0,525.0
4683,31518817,2021-02-26,2021-02-28,Centro,Kitnet em frente à praia - Gonzaguinha - S Vicente,6,1,0,1,Cozinha,Elevador,Self check-In,Vista para o mar,4.62,79,Raridade,137.0,274.0
4684,29763562,2021-02-26,2021-02-28,Guilhermina,Lindo apartamento em prédio de frente para o mar.,4,1,2,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Elevador,4.97,38,Novo preço mais baixo,223.0,531.0
4685,31952361,2021-02-26,2021-02-28,Centro,"Apto frente ao mar c/ playground, ar cond. e Wi-Fi",6,Estúdio,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.59,71,Raridade,187.0,434.0
4686,39602711,2021-02-19,2021-02-21,Praia Grande,Imperdível! De Frente Para o Mar. Praia Grande -SP,4,1,3,1,Vista para o mar,Elevador,Self check-In,Vista para as águas,4.86,7,Novo preço mais baixo,196.0,491.0
4687,22249203,2021-02-19,2021-02-21,Praia Grande,Apto 2 dormitórios frente ao mar (Praia Grande),8,2,6,2,Wi-Fi,Vista para o mar,Elevador,Self check-In,4.95,57,Raridade,237.0,593.0
4688,45466500,2021-02-19,2021-02-21,Cidade Ocian,3 min da praia/wifi e vaga em local previlegiado!,3,1,2,1,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,5.0,6,Novo preço mais baixo,151.0,386.0
4689,17181301,2021-02-26,2021-02-28,Praia Grande,Maravilhosa cobertura com jacuzzi frente praia,4,1,3,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,27,Novo preço mais baixo,427.0,1153.0
4690,21675628,2021-02-26,2021-02-28,José Menino,Studio Holliday - Linda vista da praia (Santos/SP),4,Estúdio,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.93,85,Raridade,180.0,479.0
4691,45760542,2021-02-26,2021-02-28,Parque Balneario Oasis,"Suíte 6 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,Novo preço mais baixo,158.0,375.0
4692,41130504,2021-02-19,2021-02-21,Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3,1,2,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.91,35,Raridade,162.0,374.0
4693,46918355,2021-02-19,2021-02-21,Itanhaém,"Quarto 11 - Pousada do Mar, próxima à praia!!",2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,5.0,3,Novo preço mais baixo,166.0,331.0
4694,46879880,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,Novo preço mais baixo,158.0,375.0
4695,45067470,2021-02-19,2021-02-21,Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3,1,2,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,Raridade,162.0,374.0
4696,41143618,2021-02-26,2021-02-28,Mongagua,Apto de 1 dorm frente ao mar com piscina no centro,6,1,3,1,Wi-Fi,Vista para o mar,Elevador,Cozinha,4.89,35,Raridade,178.0,445.0
4697,46918355,2021-02-26,2021-02-28,Itanhaém,"Quarto 11 - Pousada do Mar, próxima à praia!!",2,1,1,1 privado,Wi-Fi,Self check-In,Café da Manhã,Ar-condicionado,5.0,3,Novo preço mais baixo,166.0,331.0
4698,31518817,2021-02-19,2021-02-21,Centro,Kitnet em frente à praia - Gonzaguinha - S Vicente,6,1,0,1,Cozinha,Elevador,Self check-In,Vista para o mar,4.62,79,Raridade,137.0,274.0
4699,46215348,2021-02-19,2021-02-21,Casa inteira em Jardim Luciana,"Casa em Mongaguá à 290 metros da praia, aproveitem",4,1,3,2,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,6,Novo preço mais baixo,166.0,431.0
4700,44122369,2021-02-19,2021-02-21,Ilha Porchat,Flat com vista total para o mar no Ilha Porchat,4,Estúdio,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.78,23,Raridade,236.0,582.0
4701,24287304,2021-02-19,2021-02-21,Canto do Forte,Apartamento de sonho,5,Estúdio,1,1,Cozinha,Estacionamento gratuito,Permitido animais,Academia,4.8,46,Novo preço mais baixo,170.0,340.0
4702,46033720,2021-02-19,2021-02-21,José Menino,"Studio 607, frente ao mar, completo  todo decorado",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,10,Raridade,193.0,520.0
4703,44315925,2021-02-19,2021-02-21,Vila Ac,PÉ NA AREIA - CHURRASQUEIRA NA VARANDA - WIFI - 31,10,2,6,2,Wi-Fi,Cozinha,Estacionamento gratuito,Academia,4.86,7,Novo preço mais baixo,334.0,797.0
4705,30745596,2021-02-19,2021-02-21,Praia Grande,"Apartamento Kitnet-Balneário Florida, P. Grande-SP",5,Estúdio,3,1,Cozinha,Estacionamento gratuito,Vista para as águas,Vista para o mar,4.57,35,Novo preço mais baixo,157.0,434.0
4707,40978934,2021-02-26,2021-02-28,Vila Caiçara,Praia Ilha do Mel,5,1,1,1,Cozinha,Estacionamento gratuito,Elevador,Vista para o mar,5.0,7,Novo preço mais baixo,208.0,475.0
4710,35305469,2021-02-19,2021-02-21,Canto do Forte,Cantinho Aconchego,3,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,4.95,21,Raridade,135.0,399.0
4711,46918355,2021-02-19,2021-02-21,Itanhaém,"Quarto 11 - Pousada do Mar, próxima à praia!!",2,1,1,1 privado,Wi-Fi,Self check-In,Café da Manhã,Ar-condicionado,5.0,3,Novo preço mais baixo,166.0,331.0
4712,46879880,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,Novo preço mais baixo,158.0,375.0
4713,44002411,2021-02-26,2021-02-28,Casa inteira em Jamaica - Praia,Casa na Praia-Piscina com Cascata e Churrasqueira,6,2,2,1,Piscina,Cozinha,Estacionamento gratuito,Permitido animais,4.61,18,Novo preço mais baixo,195.0,580.0
4714,45067470,2021-02-26,2021-02-28,Parque Balneario Oasis,Pousada Suíte p/3 c/Ar Cond e Piscina -100m do mar,3,1,2,1 privado,Wi-Fi,Ar-condicionado,Piscina,Estacionamento gratuito,4.88,16,Raridade,162.0,374.0
4715,46879880,2021-02-26,2021-02-28,Parque Balneario Oasis,"Suíte 5 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,3,Novo preço mais baixo,158.0,375.0
4718,40207948,2021-02-26,2021-02-28,Aviação,Apto locação Praia Grande (Aviação) WiFi - NetFlix,6,2,2,2,Piscina,Estacionamento gratuito,Wi-Fi,Cozinha,5.0,21,Novo preço mais baixo,275.0,549.0
4719,39499342,2021-02-26,2021-02-28,Praia Grande,"Apartamento 1 dormitório no Boqueirão com Piscina, 50 metros da Praia",4,1,3,1,Wi-Fi,Vista para o mar,Elevador,Self check-In,5.0,18,Novo preço mais baixo,184.0,488.0
4721,46690967,2021-02-26,2021-02-28,Parque Balneario Oasis,"Suíte 7 varanda "" Por do Sol """,2,1,1,1 privado,Wi-Fi,Vista para o mar,Ar-condicionado,Piscina,5.0,5,Novo preço mais baixo,158.0,375.0
4723,47195130,2021-02-26,2021-02-28,Cidade Ocian,"Lindo apartamento c/ varanda gourmet, pé na Areia.",6,2,4,2,Wi-Fi,Vista para o mar,Máquina de Lavar,Cozinha,5.0,7,Novo preço mais baixo,223.0,525.0
4724,31276478,2021-02-19,2021-02-21,Centro,Apartamento de luxo - 50 m da praia - wifi 35 mega,4,Estúdio,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.89,36,Raridade,204.0,468.0
4725,45760542,2021-02-19,2021-02-21,Parque Balneario Oasis,"Suíte 6 varanda "" Sol Nascente""",2,1,1,1 privado,Wi-Fi,Ar-condicionado,Piscina,Vista para o mar,5.0,3,Novo preço mais baixo,158.0,375.0
4726,33075341,2021-02-19,2021-02-21,Barra Funda,"Kitnet Guarujá Centro, Pitangueiras",4,1,3,1,Cozinha,Estacionamento gratuito,Elevador,Máquina de Lavar,4.6,54,Novo preço mais baixo,188.0,456.0
